"pid","assessed_value"
8836,579708.922317723
8837,836359.722060521
8838,587167.593077443
8839,566187.073970239
8840,517796.396538635
8841,575331.35844143
8842,651955.389054082
8843,548861.33636724
8844,537308.243673722
8845,932038.456228706
8846,582245.55216759
8847,532250.277322011
8848,644092.512131867
8849,508286.2955859
8850,750794.786852687
8851,504026.292412342
8852,567309.701450675
8853,553380.276138472
8854,552300.453107235
8855,774905.622033534
8856,681652.934159417
8857,575661.868270262
8858,685256.255387158
8859,558463.881016676
8860,529433.00817864
8861,565655.736147009
8862,528747.437081667
8863,535417.763517317
8864,593904.012526048
8865,416557.379954317
8866,488841.116023351
8867,681231.67832703
8868,595902.6371491
8869,495851.502576918
8870,551749.160062086
8871,603428.632162829
8872,566386.748236757
8873,593478.449633945
8874,569649.865315449
8875,705221.353225477
8876,669317.565745879
8877,1010993.13960691
8878,631678.623963354
8879,579824.427100061
8880,1333389.35630146
8881,518543.45575882
8882,529926.105130539
8883,655203.173226673
8884,847125.629388598
8885,552560.962932686
8886,590208.283077834
8887,516094.678879782
8888,593042.860999055
8889,509907.501608942
8890,839226.141338884
8891,470145.219109435
8892,1139906.86686719
8893,567832.089182558
8894,990738.874756739
8895,489967.916580388
8896,522745.633102064
8897,569855.131265212
8898,539542.956113816
8899,494223.981352798
8900,644185.302712761
8901,575661.868270262
8902,528538.733511392
8903,568937.057529377
8904,635500.992009148
8905,874774.124987445
8906,962316.277422818
8907,594199.141724213
8908,722426.02584834
8909,599651.646225616
8910,593519.224819067
8911,499079.060353737
8912,493844.153844795
8913,524623.098320512
8914,578955.545454304
8915,548861.33636724
8916,641505.297146898
8917,579002.291555867
8918,564410.403030657
8919,916556.368065367
8920,587569.146874259
8921,894785.115764341
8922,564236.023925426
8923,560094.971837071
8924,806810.576142598
8925,488592.133386416
8926,502336.668501475
8927,511196.573798402
8928,525664.923258886
8929,609463.225543658
8930,529815.430376028
8931,530341.453928214
8932,685706.188644014
8933,835071.32125124
8934,700230.21455908
8935,505038.442771487
8936,858904.376075826
8937,589088.358291509
8938,1051082.94560879
8939,485527.306722044
8940,577627.835714357
8941,805033.491542696
8942,747243.682715826
8943,586324.239033617
8944,541919.030721831
8945,511060.808606644
8946,773071.273639343
8947,571501.151401535
8948,540723.919155576
8949,527299.900409216
8950,749137.774389385
8951,591920.672247768
8952,1165589.1439667
8953,597186.3678516
8954,633167.649920586
8955,534016.404199424
8956,544915.115918493
8957,597942.473567259
8958,512317.071190251
8959,581489.790388094
8960,1686295.35235351
8961,689652.278770078
8962,598863.413182738
8963,740118.369254068
8964,1964579.40074582
8965,560509.516128099
8966,595216.378510256
8967,501080.29570416
8968,583876.733139445
8969,555725.693324347
8970,558259.124475907
8971,632294.951158399
8972,563121.258608149
8973,518430.019456271
8974,1158879.98762334
8975,589448.78950478
8976,539695.120980907
8977,483820.800900654
8978,552106.166270762
8979,461629.711971133
8980,498786.327377475
8981,535021.353815511
8982,676013.585243335
8983,480442.678005608
8984,607707.839396934
8985,487771.223299156
8986,483820.800900654
8987,722849.136727081
8988,487219.705256048
8989,566204.740062833
8990,542610.325759032
8991,596060.713810031
8992,630861.870111634
8993,594061.153318535
8994,683524.507036347
8995,685329.743829947
8996,646586.456549328
8997,580158.366860862
8998,1006099.56152975
8999,499189.300818467
9000,556471.071170639
9001,616633.909290773
9002,496831.765817199
9003,544785.412909719
9004,582448.806944605
9005,1393334.81616009
9006,577754.331919629
9007,697627.086684429
9008,617189.574217289
9009,607017.771073276
9010,621091.571233637
9011,624680.128017065
9012,400372.535284442
9013,569855.131265212
9014,607967.19428641
9015,479199.539382928
9016,523621.580940903
9017,593014.652359601
9018,636337.959337216
9019,556634.360818363
9020,560842.66806852
9021,556109.166939221
9022,614980.745009572
9023,684839.826652594
9024,522503.197145228
9025,594022.197656723
9026,798211.817682674
9027,974730.712643752
9028,579999.507766346
9029,1205428.61038219
9030,619031.736766933
9031,858501.036499955
9032,572876.249324366
9033,571162.592130202
9034,532629.83559209
9035,408970.523423139
9036,960938.335526913
9037,593277.15680982
9038,604406.76383785
9039,537852.932436984
9040,602122.556738563
9041,762916.545216557
9042,598312.018347731
9043,1013285.48665126
9044,627853.209214339
9045,519249.487839627
9046,500301.980848316
9047,492053.450368662
9048,600500.783438525
9049,449440.959922827
9050,575585.815717647
9051,633067.045499211
9052,628523.602647046
9053,1091187.40945009
9054,511669.287352668
9055,537806.492821664
9056,652866.975096612
9057,535346.304099955
9058,605170.684902371
9059,613777.62535309
9060,510835.158780913
9061,521525.214165125
9062,514770.438909984
9063,478989.371390472
9064,493025.339426254
9065,492909.785769777
9066,918493.583072557
9067,538749.615654843
9068,518456.010365233
9069,629764.155663585
9070,549681.685521957
9071,553865.120600961
9072,575402.849320531
9073,594840.225273552
9074,575870.496390045
9075,509706.950552845
9076,518386.671941641
9077,549367.916547618
9078,510464.194629047
9079,603534.260451835
9080,508946.920883614
9081,525023.448208717
9082,900517.214820538
9083,534840.604967367
9084,1099170.43212359
9085,524620.668618936
9086,522922.607744832
9087,587808.796574902
9088,969657.26821393
9089,528446.348442633
9090,515954.751034637
9091,522781.301131488
9092,645937.913811256
9093,511268.578737167
9094,572920.391628621
9095,606225.356076738
9096,509290.056356292
9097,625745.628787952
9098,591212.489837014
9099,565604.120550586
9100,613163.753671608
9101,591128.949206308
9102,621164.107352977
9103,550800.558067676
9104,611930.668588941
9105,543964.500380951
9106,471040.68473485
9107,482335.674582239
9108,580798.730908534
9109,606964.529629664
9110,1752698.80808301
9111,568937.057529377
9112,777471.610663114
9113,684385.457683453
9114,544337.796317389
9115,686214.262354664
9116,653688.118753127
9117,560302.780808438
9118,493025.339426254
9119,500048.312510157
9120,603040.109548596
9121,614561.680824012
9122,455761.781935602
9123,495249.167034592
9124,458521.424038116
9125,492404.095316638
9126,536576.888622089
9127,547266.506345829
9128,593519.224819067
9129,398911.547359086
9130,598187.116410007
9131,566236.298113191
9132,565091.716603008
9133,527400.14178049
9134,586454.771061937
9135,529815.430376028
9136,595879.603427945
9137,611580.111225494
9138,878493.368811226
9139,679107.24974665
9140,524243.518385538
9141,627667.992567815
9142,765036.322684279
9143,887254.524056559
9144,579975.980986982
9145,769574.364198187
9146,589503.050899267
9147,587871.025658193
9148,517232.592959357
9149,515697.115986728
9150,704493.691734568
9151,457975.724903917
9152,579612.091806114
9153,577922.206626507
9154,524448.752518738
9155,475019.217602512
9156,1258567.12223362
9157,631386.623952868
9158,505379.132189878
9159,597063.309373985
9160,557576.608780401
9161,622015.223554884
9162,1397124.89921622
9163,592737.269705952
9164,547633.445603425
9165,617204.313705767
9166,587937.224687014
9167,970950.647492709
9168,598554.253620087
9169,595429.209093732
9170,577868.366006047
9171,492404.095316638
9172,496918.930062494
9173,529680.220618691
9174,645112.320707411
9175,515636.586775663
9176,550191.82596925
9177,459168.288122544
9178,687948.549504637
9179,892453.782499474
9180,532887.131762982
9181,632933.948233866
9182,502676.73823216
9183,526792.88962107
9184,524487.971430404
9185,576104.978429805
9186,510993.550703607
9187,570716.875746276
9188,584321.868539455
9189,549025.15653686
9190,627622.893545892
9191,485863.903309553
9192,665540.625124387
9193,537765.658207489
9194,487801.869202527
9195,604997.038165776
9196,576692.056404033
9197,583169.331656446
9198,526580.948333751
9199,550878.824051989
9200,477161.581622821
9201,612277.676422015
9202,1388885.17828943
9203,607463.725963786
9204,516139.69312382
9205,551548.00801765
9206,602436.28126498
9207,541894.423653394
9208,556634.360818363
9209,619608.67501484
9210,580091.683941418
9211,506135.972547535
9212,802982.910340193
9213,748871.032551182
9214,589442.027210777
9215,554788.955463643
9216,1104109.95985055
9217,586324.239033617
9218,561439.79306328
9219,558551.550720424
9220,642839.199462243
9221,508497.614406629
9222,469453.390365382
9223,527638.847742501
9224,541285.930020153
9225,497848.471530014
9226,480023.50636194
9227,517588.386893113
9228,532804.968042417
9229,694440.094723466
9230,693842.266751013
9231,591053.270647418
9232,490337.180775361
9233,701378.0387381
9234,483398.136273818
9235,693560.572079509
9236,604715.312185922
9237,468714.502659807
9238,619189.170305039
9239,1477928.19564156
9240,612832.730705599
9241,1325326.27930476
9242,1015683.99613509
9243,590490.574052108
9244,1284140.21446404
9245,589908.859948075
9246,634491.757090641
9247,612898.817578235
9248,639623.498901708
9249,538060.610563829
9250,573097.52097445
9251,437290.388608996
9252,552217.310408901
9253,696191.328967586
9254,535928.448517676
9255,594199.141724213
9256,507488.947571941
9257,1204756.70282522
9258,561287.461155831
9259,670554.088024504
9260,578028.603884531
9261,522108.399929598
9262,708231.7208593
9263,594950.581560664
9264,596060.713810031
9265,526053.380497041
9266,629204.613205964
9267,601074.485890449
9268,949932.151257306
9269,503254.543009212
9270,590874.63791115
9271,612627.351036563
9272,942391.381093515
9273,488029.686907748
9274,543964.500380951
9275,516943.620456984
9276,614561.680824012
9277,557714.26919967
9278,461459.402876112
9279,486238.187445689
9280,725689.413448395
9281,606640.450854102
9282,574924.331436399
9283,590169.979377449
9284,602803.980154869
9285,572587.279510764
9286,406996.938340816
9287,508742.170127371
9288,604108.035563035
9289,1248024.99102643
9290,1048253.51260814
9291,505623.853238582
9292,501838.160113125
9293,593048.291603514
9294,592600.589152914
9295,595458.446519503
9296,732913.326976113
9297,529925.548596619
9298,535621.210743565
9299,535705.149508316
9300,589753.452757289
9301,657503.643297107
9302,801709.03682928
9303,820946.035988064
9304,627101.569162075
9305,539116.513203966
9306,1275928.58627427
9307,491082.389797054
9308,832809.436121395
9309,524547.487622322
9310,593312.024965425
9311,536856.671050831
9312,721925.278073761
9313,504988.805730853
9314,652833.905700756
9315,537517.960632667
9316,566702.22893362
9317,565079.762850133
9318,523931.313195008
9319,445070.413618093
9320,607298.853637075
9321,571449.673497902
9322,584243.449221437
9323,588115.71677241
9324,537843.042346365
9325,507052.396427446
9326,495851.502576918
9327,478396.092025497
9328,594645.034692051
9329,1224744.5190315
9330,565544.928046866
9331,492404.095316638
9332,518963.91274871
9333,543058.08570443
9334,1043586.58323064
9335,621580.543721907
9336,500995.06991919
9337,945031.011272579
9338,587485.939492969
9339,494633.903751311
9340,544061.077704155
9341,901766.528537018
9342,474990.475596967
9343,406135.988858989
9344,623917.145667184
9345,1054617.44737312
9346,474092.324791248
9347,452697.542999326
9348,566732.819175997
9349,571593.241684002
9350,571162.592130202
9351,567921.674687426
9352,698772.167082102
9353,587723.178124112
9354,582744.987708606
9355,531133.533389718
9356,541224.565622302
9357,600837.728693681
9358,639240.456241102
9359,534990.480087995
9360,485632.211000706
9361,673043.194408345
9362,637196.12110876
9363,583794.361213865
9364,561250.987701834
9365,1631804.38431559
9366,760877.947621572
9367,480383.116227383
9368,579405.827547045
9369,685832.437772189
9370,640084.529624506
9371,540723.919155576
9372,504396.371202772
9373,553988.155326922
9374,526181.733873998
9375,553320.180341942
9376,495752.56174414
9377,471584.316303916
9378,797071.251381445
9379,501080.29570416
9380,611380.745494039
9381,590284.244721892
9382,482055.10770638
9383,501768.928376856
9384,1150918.06383209
9385,553865.120600961
9386,582692.939225128
9387,622268.632093853
9388,593048.291603514
9389,503693.01687262
9390,525887.830305381
9391,788794.355364966
9392,546710.767597524
9393,972408.086682975
9394,711049.46551192
9395,536576.888622089
9396,549883.832747356
9397,642581.164108515
9398,577768.428558891
9399,945539.910011212
9400,537439.603942833
9401,540507.400098033
9402,616982.185457572
9403,508231.931880728
9404,838718.116789989
9405,568958.79565666
9406,544633.287057047
9407,508409.748484707
9408,520284.06098273
9409,597501.189720399
